date,state,epidemiological_week_2019,epidemiological_week_2020,deaths_indeterminate_2019,deaths_respiratory_failure_2019,deaths_others_2019,deaths_pneumonia_2019,deaths_septicemia_2019,deaths_sars_2019,deaths_covid19,deaths_indeterminate_2020,deaths_respiratory_failure_2020,deaths_others_2020,deaths_pneumonia_2020,deaths_septicemia_2020,deaths_sars_2020,deaths_total_2019,deaths_total_2020,new_deaths_indeterminate_2019,new_deaths_respiratory_failure_2019,new_deaths_others_2019,new_deaths_pneumonia_2019,new_deaths_septicemia_2019,new_deaths_sars_2019,new_deaths_covid19,new_deaths_indeterminate_2020,new_deaths_respiratory_failure_2020,new_deaths_others_2020,new_deaths_pneumonia_2020,new_deaths_septicemia_2020,new_deaths_sars_2020,new_deaths_total_2019,new_deaths_total_2020
2020-06-01,PR,22,23,131,2005,15102,4620,3807,44,619,162,1951,15659,4436,3655,103,25709,26585,2,13,105,32,32,1,17,,6,131,23,27,1,185,205
2020-06-02,PR,23,23,133,2018,15215,4661,3827,44,647,163,1959,15769,4452,3676,105,25898,26771,2,13,113,41,20,,28,1,8,110,16,21,2,189,186
2020-06-03,PR,23,23,135,2026,15334,4695,3846,44,669,163,1976,15883,4465,3702,108,26080,26966,2,8,119,34,19,,22,,17,114,13,26,3,182,195
2020-06-04,PR,23,23,136,2037,15417,4730,3869,45,688,165,1995,16006,4487,3729,109,26234,27179,1,11,83,35,23,1,19,2,19,123,22,27,1,154,213
2020-06-05,PR,23,23,137,2050,15545,4773,3895,45,708,168,2005,16141,4513,3744,111,26445,27390,1,13,128,43,26,,20,3,10,135,26,15,2,211,211
2020-06-06,PR,23,23,137,2059,15641,4809,3923,45,732,170,2013,16232,4535,3754,113,26614,27549,,9,96,36,28,,24,2,8,91,22,10,2,169,159
2020-06-07,PR,23,24,138,2078,15753,4846,3957,45,746,171,2024,16358,4551,3781,113,26817,27744,1,19,112,37,34,,14,1,11,126,16,27,,203,195
2020-06-08,PR,23,24,139,2085,15872,4878,3985,46,769,173,2039,16480,4571,3811,114,27005,27957,1,7,119,32,28,1,23,2,15,122,20,30,1,188,213
2020-06-09,PR,24,24,141,2110,16002,4909,4005,46,791,175,2049,16586,4607,3838,114,27213,28160,2,25,130,31,20,,22,2,10,106,36,27,,208,203
2020-06-10,PR,24,24,141,2125,16120,4961,4030,47,815,179,2054,16682,4635,3868,118,27424,28351,,15,118,52,25,1,24,4,5,96,28,30,4,211,191
2020-06-11,PR,24,24,143,2142,16234,5002,4055,47,840,180,2068,16802,4667,3891,119,27623,28567,2,17,114,41,25,,25,1,14,120,32,23,1,199,216
2020-06-12,PR,24,24,144,2160,16343,5047,4091,47,859,181,2083,16914,4694,3914,121,27832,28766,1,18,109,45,36,,19,1,15,112,27,23,2,209,199
2020-06-13,PR,24,24,144,2174,16457,5092,4122,49,895,181,2097,17046,4723,3940,124,28038,29006,,14,114,45,31,2,36,,14,132,29,26,3,206,240
2020-06-14,PR,24,25,145,2194,16582,5142,4156,49,913,184,2115,17143,4753,3965,127,28268,29200,1,20,125,50,34,,18,3,18,97,30,25,3,230,194
2020-06-15,PR,24,25,145,2208,16695,5184,4175,50,937,185,2124,17244,4780,3986,127,28457,29383,,14,113,42,19,1,24,1,9,101,27,21,,189,183
2020-06-16,PR,25,25,147,2221,16790,5223,4202,51,961,185,2134,17337,4800,4005,129,28634,29551,2,13,95,39,27,1,24,,10,93,20,19,2,177,168
2020-06-17,PR,25,25,149,2232,16908,5266,4233,52,994,186,2140,17440,4826,4030,130,28840,29746,2,11,118,43,31,1,33,1,6,103,26,25,1,206,195
2020-06-18,PR,25,25,149,2247,17000,5298,4268,52,1016,189,2151,17547,4854,4055,132,29014,29944,,15,92,32,35,,22,3,11,107,28,25,2,174,198
2020-06-19,PR,25,25,151,2263,17090,5338,4289,53,1041,191,2167,17665,4871,4076,132,29184,30143,2,16,90,40,21,1,25,2,16,118,17,21,,170,199
2020-06-20,PR,25,25,153,2277,17203,5383,4322,55,1071,191,2182,17766,4895,4098,132,29393,30335,2,14,113,45,33,2,30,,15,101,24,22,,209,192
2020-06-21,PR,25,26,153,2285,17327,5428,4355,56,1103,192,2198,17882,4923,4113,132,29604,30543,,8,124,45,33,1,32,1,16,116,28,15,,211,208
2020-06-22,PR,25,26,155,2298,17438,5476,4384,56,1128,194,2202,18003,4935,4134,133,29807,30729,2,13,111,48,29,,25,2,4,121,12,21,1,203,186
2020-06-23,PR,26,26,155,2316,17561,5517,4410,57,1163,195,2211,18096,4962,4145,133,30016,30905,,18,123,41,26,1,35,1,9,93,27,11,,209,176
2020-06-24,PR,26,26,156,2334,17671,5547,4442,59,1186,197,2219,18209,4982,4165,133,30209,31091,1,18,110,30,32,2,23,2,8,113,20,20,,193,186
2020-06-25,PR,26,26,157,2356,17780,5582,4468,60,1207,200,2231,18313,5000,4186,135,30403,31272,1,22,109,35,26,1,21,3,12,104,18,21,2,194,181
2020-06-26,PR,26,26,160,2367,17890,5620,4489,60,1232,201,2245,18415,5018,4210,135,30586,31456,3,11,110,38,21,,25,1,14,102,18,24,,183,184
2020-06-27,PR,26,26,162,2383,18023,5668,4514,60,1276,204,2257,18538,5030,4227,135,30810,31667,2,16,133,48,25,,44,3,12,123,12,17,,224,211
2020-06-28,PR,26,27,162,2406,18136,5702,4543,61,1311,206,2273,18628,5046,4248,137,31010,31849,,23,113,34,29,1,35,2,16,90,16,21,2,200,182
2020-06-29,PR,26,27,163,2428,18250,5750,4568,61,1355,207,2284,18740,5068,4269,138,31220,32061,1,22,114,48,25,,44,1,11,112,22,21,1,210,212
2020-06-30,PR,27,27,163,2445,18388,5794,4598,61,1382,209,2297,18844,5095,4281,140,31449,32248,,17,138,44,30,,27,2,13,104,27,12,2,229,187
2020-07-01,PR,27,27,165,2461,18489,5835,4619,61,1423,210,2305,18937,5115,4297,142,31630,32429,2,16,101,41,21,,41,1,8,93,20,16,2,181,181
2020-07-02,PR,27,27,168,2471,18594,5875,4643,63,1459,210,2321,19043,5135,4323,143,31814,32634,3,10,105,40,24,2,36,,16,106,20,26,1,184,205
2020-07-03,PR,27,27,168,2481,18700,5921,4668,63,1501,211,2338,19171,5149,4342,145,32001,32857,,10,106,46,25,,42,1,17,128,14,19,2,187,223
2020-07-04,PR,27,27,170,2499,18802,5965,4701,64,1552,211,2353,19305,5168,4361,146,32201,33096,2,18,102,44,33,1,51,,15,134,19,19,1,200,239
2020-07-05,PR,27,28,172,2513,18899,6012,4723,64,1593,212,2368,19429,5187,4385,147,32383,33321,2,14,97,47,22,,41,1,15,124,19,24,1,182,225
2020-07-06,PR,27,28,172,2531,19039,6042,4741,64,1643,213,2390,19558,5208,4412,150,32589,33574,,18,140,30,18,,50,1,22,129,21,27,3,206,253
2020-07-07,PR,28,28,173,2545,19181,6076,4762,64,1679,214,2395,19672,5237,4432,152,32801,33781,1,14,142,34,21,,36,1,5,114,29,20,2,212,207
2020-07-08,PR,28,28,174,2570,19322,6114,4792,65,1727,215,2403,19791,5261,4458,153,33037,34008,1,25,141,38,30,1,48,1,8,119,24,26,1,236,227
2020-07-09,PR,28,28,175,2588,19434,6162,4814,65,1760,216,2412,19894,5287,4476,154,33238,34199,1,18,112,48,22,,33,1,9,103,26,18,1,201,191
2020-07-10,PR,28,28,176,2601,19542,6213,4841,66,1805,217,2417,20020,5309,4510,155,33439,34433,1,13,108,51,27,1,45,1,5,126,22,34,1,201,234
2020-07-11,PR,28,28,177,2616,19674,6252,4869,66,1844,219,2429,20150,5330,4529,155,33654,34656,1,15,132,39,28,,39,2,12,130,21,19,,215,223
2020-07-12,PR,28,29,179,2627,19785,6295,4900,66,1894,225,2447,20257,5362,4545,157,33852,34887,2,11,111,43,31,,50,6,18,107,32,16,2,198,231
2020-07-13,PR,28,29,180,2641,19887,6344,4929,67,1943,227,2458,20381,5387,4568,158,34048,35122,1,14,102,49,29,1,49,2,11,124,25,23,1,196,235
2020-07-14,PR,29,29,181,2656,20027,6392,4965,68,1986,228,2464,20494,5413,4594,159,34289,35338,1,15,140,48,36,1,43,1,6,113,26,26,1,241,216
2020-07-15,PR,29,29,184,2667,20139,6435,4992,68,2027,228,2477,20599,5437,4612,160,34485,35540,3,11,112,43,27,,41,,13,105,24,18,1,196,202
2020-07-16,PR,29,29,185,2683,20261,6475,5024,68,2070,230,2485,20690,5459,4633,160,34696,35727,1,16,122,40,32,,43,2,8,91,22,21,,211,187
2020-07-17,PR,29,29,186,2704,20371,6519,5043,68,2115,233,2497,20798,5481,4647,160,34891,35931,1,21,110,44,19,,45,3,12,108,22,14,,195,204
2020-07-18,PR,29,29,186,2723,20485,6562,5069,68,2165,233,2510,20922,5503,4667,162,35093,36162,,19,114,43,26,,50,,13,124,22,20,2,202,231
2020-07-19,PR,29,30,186,2736,20595,6612,5094,69,2213,234,2519,21052,5521,4696,163,35292,36398,,13,110,50,25,1,48,1,9,130,18,29,1,199,236
2020-07-20,PR,29,30,190,2748,20723,6662,5126,69,2257,238,2529,21139,5540,4718,163,35518,36584,4,12,128,50,32,,44,4,10,87,19,22,,226,186
2020-07-21,PR,30,30,190,2762,20838,6705,5160,70,2318,240,2540,21240,5566,4738,164,35725,36806,,14,115,43,34,1,61,2,11,101,26,20,1,207,222
2020-07-22,PR,30,30,192,2782,20964,6756,5180,71,2386,242,2558,21350,5589,4763,166,35945,37054,2,20,126,51,20,1,68,2,18,110,23,25,2,220,248
2020-07-23,PR,30,30,193,2798,21090,6805,5203,72,2436,244,2567,21449,5618,4786,166,36161,37266,1,16,126,49,23,1,50,2,9,99,29,23,,216,212
2020-07-24,PR,30,30,195,2821,21195,6852,5228,72,2484,244,2581,21567,5638,4810,166,36363,37490,2,23,105,47,25,,48,,14,118,20,24,,202,224
2020-07-25,PR,30,30,196,2839,21303,6895,5252,73,2533,246,2596,21674,5657,4832,167,36558,37705,1,18,108,43,24,1,49,2,15,107,19,22,1,195,215
2020-07-26,PR,30,31,199,2848,21407,6939,5276,73,2578,248,2607,21784,5668,4850,170,36742,37905,3,9,104,44,24,,45,2,11,110,11,18,3,184,200
2020-07-27,PR,30,31,201,2870,21523,6977,5295,73,2632,250,2620,21885,5688,4871,172,36939,38118,2,22,116,38,19,,54,2,13,101,20,21,2,197,213
2020-07-28,PR,31,31,201,2886,21643,7024,5324,73,2685,250,2631,21996,5713,4898,173,37151,38346,,16,120,47,29,,53,,11,111,25,27,1,212,228
2020-07-29,PR,31,31,201,2904,21763,7062,5350,73,2735,250,2642,22090,5731,4910,175,37353,38533,,18,120,38,26,,50,,11,94,18,12,2,202,187
2020-07-30,PR,31,31,201,2920,21868,7095,5377,74,2781,250,2653,22200,5757,4923,178,37535,38742,,16,105,33,27,1,46,,11,110,26,13,3,182,209
2020-07-31,PR,31,31,201,2932,21979,7130,5397,75,2838,253,2667,22305,5783,4952,178,37714,38976,,12,111,35,20,1,57,3,14,105,26,29,,179,234
2020-08-01,PR,31,31,202,2953,22103,7169,5413,75,2888,254,2676,22427,5802,4974,178,37915,39199,1,21,124,39,16,,50,1,9,122,19,22,,201,223
2020-08-02,PR,31,32,202,2972,22195,7212,5428,75,2940,255,2691,22536,5821,4992,180,38084,39415,,19,92,43,15,,52,1,15,109,19,18,2,169,216
2020-08-03,PR,31,32,203,2986,22275,7247,5453,75,3001,256,2702,22626,5843,5017,180,38239,39625,1,14,80,35,25,,61,1,11,90,22,25,,155,210
2020-08-04,PR,32,32,205,3003,22380,7292,5480,76,3057,258,2713,22739,5863,5046,186,38436,39862,2,17,105,45,27,1,56,2,11,113,20,29,6,197,237
2020-08-05,PR,32,32,207,3018,22469,7335,5511,76,3112,259,2723,22834,5878,5063,187,38616,40056,2,15,89,43,31,,55,1,10,95,15,17,1,180,194
2020-08-06,PR,32,32,208,3029,22576,7390,5533,76,3165,260,2735,22949,5900,5090,187,38812,40286,1,11,107,55,22,,53,1,12,115,22,27,,196,230
2020-08-07,PR,32,32,209,3047,22679,7439,5558,76,3226,260,2746,23055,5927,5106,188,39008,40508,1,18,103,49,25,,61,,11,106,27,16,1,196,222
2020-08-08,PR,32,32,210,3067,22790,7477,5587,77,3282,260,2760,23164,5949,5121,188,39208,40724,1,20,111,38,29,1,56,,14,109,22,15,,200,216
2020-08-09,PR,32,33,212,3078,22896,7512,5610,77,3329,262,2772,23279,5970,5144,191,39385,40947,2,11,106,35,23,,47,2,12,115,21,23,3,177,223
2020-08-10,PR,32,33,214,3098,23016,7551,5644,78,3382,263,2776,23382,5989,5161,191,39601,41144,2,20,120,39,34,1,53,1,4,103,19,17,,216,197
2020-08-11,PR,33,33,214,3117,23130,7598,5662,79,3434,263,2786,23498,6014,5183,192,39800,41370,,19,114,47,18,1,52,,10,116,25,22,1,199,226
2020-08-12,PR,33,33,215,3133,23253,7637,5686,79,3483,264,2793,23603,6037,5198,193,40003,41571,1,16,123,39,24,,49,1,7,105,23,15,1,203,201
2020-08-13,PR,33,33,217,3138,23363,7679,5709,79,3517,267,2803,23725,6056,5215,194,40185,41777,2,5,110,42,23,,34,3,10,122,19,17,1,182,206
2020-08-14,PR,33,33,217,3155,23480,7715,5733,79,3563,267,2810,23830,6075,5240,197,40379,41982,,17,117,36,24,,46,,7,105,19,25,3,194,205
2020-08-15,PR,33,33,217,3163,23575,7746,5755,79,3613,271,2822,23945,6095,5257,198,40535,42201,,8,95,31,22,,50,4,12,115,20,17,1,156,219
2020-08-16,PR,33,34,219,3174,23683,7781,5778,79,3651,272,2832,24041,6118,5274,198,40714,42386,2,11,108,35,23,,38,1,10,96,23,17,,179,185
2020-08-17,PR,33,34,222,3192,23810,7832,5814,79,3701,272,2844,24159,6145,5293,199,40949,42613,3,18,127,51,36,,50,,12,118,27,19,1,235,227
2020-08-18,PR,34,34,224,3212,23916,7863,5843,79,3739,273,2849,24270,6171,5314,199,41137,42815,2,20,106,31,29,,38,1,5,111,26,21,,188,202
2020-08-19,PR,34,34,224,3225,24022,7897,5876,80,3789,276,2859,24365,6187,5327,199,41324,43002,,13,106,34,33,1,50,3,10,95,16,13,,187,187
2020-08-20,PR,34,34,226,3240,24104,7925,5902,82,3848,280,2873,24483,6211,5346,200,41479,43241,2,15,82,28,26,2,59,4,14,118,24,19,1,155,239
2020-08-21,PR,34,34,226,3254,24212,7970,5932,83,3896,281,2884,24605,6233,5364,200,41677,43463,,14,108,45,30,1,48,1,11,122,22,18,,198,222
2020-08-22,PR,34,34,228,3273,24333,7996,5951,83,3943,284,2894,24713,6258,5385,201,41864,43678,2,19,121,26,19,,47,3,10,108,25,21,1,187,215
2020-08-23,PR,34,35,230,3283,24432,8028,5979,84,3986,286,2906,24847,6281,5411,203,42036,43920,2,10,99,32,28,1,43,2,12,134,23,26,2,172,242
2020-08-24,PR,34,35,232,3300,24549,8065,6003,84,4041,287,2911,24966,6314,5443,204,42233,44166,2,17,117,37,24,,55,1,5,119,33,32,1,197,246
2020-08-25,PR,35,35,235,3314,24666,8095,6035,84,4093,288,2928,25077,6335,5473,204,42429,44398,3,14,117,30,32,,52,1,17,111,21,30,,196,232
2020-08-26,PR,35,35,237,3334,24772,8120,6062,85,4143,290,2937,25180,6370,5493,207,42610,44620,2,20,106,25,27,1,50,2,9,103,35,20,3,181,222
2020-08-27,PR,35,35,239,3346,24867,8167,6097,85,4180,291,2946,25286,6398,5524,208,42801,44833,2,12,95,47,35,,37,1,9,106,28,31,1,191,213
2020-08-28,PR,35,35,240,3355,24936,8211,6113,86,4236,291,2960,25403,6432,5554,209,42941,45085,1,9,69,44,16,1,56,,14,117,34,30,1,140,252
2020-08-29,PR,35,35,241,3375,25033,8259,6133,86,4294,294,2975,25522,6454,5582,209,43127,45330,1,20,97,48,20,,58,3,15,119,22,28,,186,245
2020-08-30,PR,35,36,242,3390,25173,8319,6154,86,4351,294,2987,25644,6480,5602,210,43364,45568,1,15,140,60,21,,57,,12,122,26,20,1,237,238
2020-08-31,PR,35,36,243,3413,25298,8361,6185,86,4400,295,3004,25766,6503,5621,213,43586,45802,1,23,125,42,31,,49,1,17,122,23,19,3,222,234
2020-09-01,PR,36,36,243,3426,25402,8399,6208,87,4458,295,3016,25863,6532,5646,215,43765,46025,,13,104,38,23,1,58,,12,97,29,25,2,179,223
2020-09-02,PR,36,36,244,3440,25502,8434,6226,87,4513,295,3029,25977,6558,5669,216,43933,46257,1,14,100,35,18,,55,,13,114,26,23,1,168,232
2020-09-03,PR,36,36,244,3451,25617,8467,6249,87,4558,296,3038,26074,6574,5699,219,44115,46458,,11,115,33,23,,45,1,9,97,16,30,3,182,201
2020-09-04,PR,36,36,246,3464,25730,8509,6273,87,4601,298,3052,26189,6598,5722,221,44309,46681,2,13,113,42,24,,43,2,14,115,24,23,2,194,223
2020-09-05,PR,36,36,248,3478,25827,8551,6300,88,4637,301,3065,26305,6614,5741,223,44492,46886,2,14,97,42,27,1,36,3,13,116,16,19,2,183,205
2020-09-06,PR,36,37,249,3494,25924,8595,6328,90,4687,301,3070,26418,6632,5753,225,44680,47086,1,16,97,44,28,2,50,,5,113,18,12,2,188,200
2020-09-07,PR,36,37,251,3503,26030,8628,6353,90,4736,301,3081,26510,6650,5777,226,44855,47281,2,9,106,33,25,,49,,11,92,18,24,1,175,195
2020-09-08,PR,37,37,254,3519,26155,8672,6377,90,4777,303,3089,26621,6677,5806,226,45067,47499,3,16,125,44,24,,41,2,8,111,27,29,,212,218
2020-09-09,PR,37,37,254,3537,26290,8714,6412,90,4814,305,3096,26713,6699,5830,228,45297,47685,,18,135,42,35,,37,2,7,92,22,24,2,230,186
2020-09-10,PR,37,37,255,3563,26391,8759,6450,90,4856,305,3108,26811,6723,5849,229,45508,47881,1,26,101,45,38,,42,,12,98,24,19,1,211,196
2020-09-11,PR,37,37,255,3577,26530,8807,6492,90,4902,308,3118,26927,6741,5869,231,45751,48096,,14,139,48,42,,46,3,10,116,18,20,2,243,215
2020-09-12,PR,37,37,256,3591,26631,8844,6516,90,4943,310,3130,27050,6760,5884,234,45928,48311,1,14,101,37,24,,41,2,12,123,19,15,3,177,215
2020-09-13,PR,37,38,256,3613,26721,8891,6542,90,4972,313,3146,27152,6785,5911,236,46113,48515,,22,90,47,26,,29,3,16,102,25,27,2,185,204
2020-09-14,PR,37,38,257,3626,26803,8932,6566,90,5030,316,3155,27238,6812,5937,236,46274,48724,1,13,82,41,24,,58,3,9,86,27,26,,161,209
2020-09-15,PR,38,38,259,3638,26898,8980,6598,90,5063,316,3171,27314,6832,5951,238,46463,48885,2,12,95,48,32,,33,,16,76,20,14,2,189,161
2020-09-16,PR,38,38,260,3651,26999,9012,6638,90,5107,318,3177,27434,6848,5971,240,46650,49095,1,13,101,32,40,,44,2,6,120,16,20,2,187,210
2020-09-17,PR,38,38,262,3672,27102,9044,6665,91,5148,318,3182,27532,6882,5988,242,46836,49292,2,21,103,32,27,1,41,,5,98,34,17,2,186,197
2020-09-18,PR,38,38,262,3687,27205,9099,6686,92,5179,318,3194,27616,6908,6014,243,47031,49472,,15,103,55,21,1,31,,12,84,26,26,1,195,180
2020-09-19,PR,38,38,262,3699,27301,9143,6721,93,5223,319,3211,27718,6938,6034,244,47219,49687,,12,96,44,35,1,44,1,17,102,30,20,1,188,215
2020-09-20,PR,38,39,262,3709,27402,9182,6743,93,5259,319,3219,27823,6961,6052,245,47391,49878,,10,101,39,22,,36,,8,105,23,18,1,172,191
2020-09-21,PR,38,39,262,3723,27492,9212,6764,93,5304,320,3232,27926,6984,6075,245,47546,50086,,14,90,30,21,,45,1,13,103,23,23,,155,208
2020-09-22,PR,39,39,262,3740,27585,9240,6785,94,5344,322,3235,28042,7007,6089,246,47706,50285,,17,93,28,21,1,40,2,3,116,23,14,1,160,199
2020-09-23,PR,39,39,263,3749,27667,9282,6807,94,5378,323,3246,28139,7025,6110,247,47862,50468,1,9,82,42,22,,34,1,11,97,18,21,1,156,183
2020-09-24,PR,39,39,264,3764,27773,9320,6837,95,5421,325,3259,28257,7047,6131,247,48053,50687,1,15,106,38,30,1,43,2,13,118,22,21,,191,219
2020-09-25,PR,39,39,266,3780,27876,9353,6856,95,5474,325,3266,28372,7072,6163,247,48226,50919,2,16,103,33,19,,53,,7,115,25,32,,173,232
2020-09-26,PR,39,39,266,3791,27955,9385,6891,96,5523,326,3277,28489,7095,6187,248,48384,51145,,11,79,32,35,1,49,1,11,117,23,24,1,158,226
2020-09-27,PR,39,40,267,3811,28060,9420,6924,96,5560,327,3288,28592,7122,6212,250,48578,51351,1,20,105,35,33,,37,1,11,103,27,25,2,194,206
2020-09-28,PR,39,40,268,3824,28188,9444,6956,96,5599,327,3298,28682,7152,6230,254,48776,51542,1,13,128,24,32,,39,,10,90,30,18,4,198,191
2020-09-29,PR,40,40,269,3832,28279,9471,6973,96,5639,328,3309,28779,7181,6254,255,48920,51745,1,8,91,27,17,,40,1,11,97,29,24,1,144,203
2020-09-30,PR,40,40,270,3847,28381,9503,6994,97,5682,329,3317,28886,7212,6273,258,49092,51957,1,15,102,32,21,1,43,1,8,107,31,19,3,172,212
2020-10-01,PR,40,40,272,3857,28487,9531,7015,98,5715,332,3324,29001,7238,6295,259,49260,52164,2,10,106,28,21,1,33,3,7,115,26,22,1,168,207
2020-10-02,PR,40,40,272,3874,28593,9568,7038,98,5748,333,3334,29129,7257,6326,264,49443,52391,,17,106,37,23,,33,1,10,128,19,31,5,183,227
2020-10-03,PR,40,40,274,3885,28701,9605,7060,99,5796,334,3345,29248,7287,6342,265,49624,52617,2,11,108,37,22,1,48,1,11,119,30,16,1,181,226
2020-10-04,PR,40,41,274,3899,28809,9633,7087,99,5831,335,3362,29343,7316,6367,265,49801,52819,,14,108,28,27,,35,1,17,95,29,25,,177,202
2020-10-05,PR,40,41,275,3912,28908,9679,7115,99,5862,335,3376,29466,7337,6381,267,49988,53024,1,13,99,46,28,,31,,14,123,21,14,2,187,205
2020-10-06,PR,41,41,275,3923,29003,9709,7134,99,5892,338,3391,29593,7363,6408,267,50143,53252,,11,95,30,19,,30,3,15,127,26,27,,155,228
2020-10-07,PR,41,41,277,3941,29100,9748,7155,99,5917,341,3403,29696,7392,6434,267,50320,53450,2,18,97,39,21,,25,3,12,103,29,26,,177,198
2020-10-08,PR,41,41,277,3951,29172,9777,7175,99,5954,342,3417,29785,7425,6457,268,50451,53648,,10,72,29,20,,37,1,14,89,33,23,1,131,198
2020-10-09,PR,41,41,278,3964,29273,9803,7200,99,5979,343,3429,29892,7448,6487,269,50617,53847,1,13,101,26,25,,25,1,12,107,23,30,1,166,199
2020-10-10,PR,41,41,280,3977,29372,9834,7217,99,6015,344,3439,29996,7467,6515,270,50779,54046,2,13,99,31,17,,36,1,10,104,19,28,1,162,199
2020-10-11,PR,41,42,282,3991,29481,9872,7244,99,6048,345,3447,30100,7504,6535,274,50969,54253,2,14,109,38,27,,33,1,8,104,37,20,4,190,207
2020-10-12,PR,41,42,283,4009,29590,9900,7269,99,6073,347,3451,30209,7520,6548,274,51150,54422,1,18,109,28,25,,25,2,4,109,16,13,,181,169
2020-10-13,PR,42,42,283,4030,29726,9942,7291,99,6114,347,3460,30310,7544,6570,276,51371,54621,,21,136,42,22,,41,,9,101,24,22,2,221,199
2020-10-14,PR,42,42,287,4052,29837,9985,7323,99,6143,349,3475,30405,7578,6589,276,51583,54815,4,22,111,43,32,,29,2,15,95,34,19,,212,194
2020-10-15,PR,42,42,287,4063,29937,10014,7350,99,6167,350,3485,30496,7601,6611,279,51750,54989,,11,100,29,27,,24,1,10,91,23,22,3,167,174
2020-10-16,PR,42,42,287,4075,30033,10054,7371,99,6195,351,3493,30596,7625,6631,281,51919,55172,,12,96,40,21,,28,1,8,100,24,20,2,169,183
2020-10-17,PR,42,42,288,4092,30135,10081,7395,99,6220,351,3500,30715,7644,6661,282,52090,55373,1,17,102,27,24,,25,,7,119,19,30,1,171,201
2020-10-18,PR,42,43,288,4109,30245,10109,7410,99,6244,351,3512,30833,7663,6682,282,52260,55567,,17,110,28,15,,24,,12,118,19,21,,170,194
2020-10-19,PR,42,43,289,4116,30336,10133,7438,100,6262,353,3531,30927,7687,6705,283,52412,55748,1,7,91,24,28,1,18,2,19,94,24,23,1,152,181
2020-10-20,PR,43,43,289,4140,30414,10170,7454,100,6287,353,3539,31028,7702,6727,284,52567,55920,,24,78,37,16,,25,,8,101,15,22,1,155,172
2020-10-21,PR,43,43,290,4158,30507,10212,7483,100,6312,353,3555,31118,7722,6749,284,52750,56093,1,18,93,42,29,,25,,16,90,20,22,,183,173
2020-10-22,PR,43,43,291,4178,30600,10244,7506,101,6349,353,3562,31213,7756,6773,285,52920,56291,1,20,93,32,23,1,37,,7,95,34,24,1,170,198
2020-10-23,PR,43,43,292,4192,30695,10267,7522,101,6369,355,3574,31305,7792,6802,285,53069,56482,1,14,95,23,16,,20,2,12,92,36,29,,149,191
2020-10-24,PR,43,43,292,4202,30788,10307,7544,101,6384,356,3578,31412,7817,6821,286,53234,56654,,10,93,40,22,,15,1,4,107,25,19,1,165,172
2020-10-25,PR,43,44,292,4215,30898,10344,7571,101,6412,359,3580,31519,7836,6844,286,53421,56836,,13,110,37,27,,28,3,2,107,19,23,,187,182
2020-10-26,PR,43,44,294,4230,31001,10385,7592,102,6430,359,3589,31631,7850,6880,288,53604,57027,2,15,103,41,21,1,18,,9,112,14,36,2,183,191
2020-10-27,PR,44,44,295,4237,31102,10427,7605,105,6452,361,3602,31723,7878,6902,291,53771,57209,1,7,101,42,13,3,22,2,13,92,28,22,3,167,182
2020-10-28,PR,44,44,297,4248,31205,10474,7632,105,6484,362,3607,31812,7902,6922,293,53961,57382,2,11,103,47,27,,32,1,5,89,24,20,2,190,173
2020-10-29,PR,44,44,297,4264,31303,10506,7657,106,6517,364,3616,31912,7929,6934,293,54133,57565,,16,98,32,25,1,33,2,9,100,27,12,,172,183
2020-10-30,PR,44,44,298,4275,31408,10540,7683,107,6545,365,3627,32008,7942,6956,296,54311,57739,1,11,105,34,26,1,28,1,11,96,13,22,3,178,174
2020-10-31,PR,44,44,300,4285,31522,10574,7706,109,6570,365,3637,32104,7970,6975,298,54496,57919,2,10,114,34,23,2,25,,10,96,28,19,2,185,180
2020-11-01,PR,44,45,300,4306,31640,10612,7733,110,6597,366,3647,32215,7990,6995,300,54701,58110,,21,118,38,27,1,27,1,10,111,20,20,2,205,191
2020-11-02,PR,44,45,301,4319,31748,10643,7765,110,6624,368,3658,32304,8010,7009,300,54886,58273,1,13,108,31,32,,27,2,11,89,20,14,,185,163
2020-11-03,PR,45,45,301,4343,31845,10679,7801,110,6655,369,3667,32399,8030,7037,301,55079,58458,,24,97,36,36,,31,1,9,95,20,28,1,193,185
2020-11-04,PR,45,45,303,4359,31954,10718,7825,110,6681,369,3677,32492,8053,7060,301,55269,58633,2,16,109,39,24,,26,,10,93,23,23,,190,175
2020-11-05,PR,45,45,306,4372,32065,10744,7859,110,6713,370,3689,32621,8074,7085,301,55456,58853,3,13,111,26,34,,32,1,12,129,21,25,,187,220
2020-11-06,PR,45,45,307,4390,32165,10781,7881,110,6747,370,3700,32730,8088,7111,301,55634,59047,1,18,100,37,22,,34,,11,109,14,26,,178,194
2020-11-07,PR,45,45,307,4402,32263,10810,7907,111,6775,371,3711,32844,8109,7142,301,55800,59253,,12,98,29,26,1,28,1,11,114,21,31,,166,206
2020-11-08,PR,45,46,308,4412,32355,10846,7948,112,6799,373,3729,32964,8127,7168,301,55981,59461,1,10,92,36,41,1,24,2,18,120,18,26,,181,208
2020-11-09,PR,45,46,309,4423,32442,10890,7975,112,6825,373,3735,33066,8152,7190,301,56151,59642,1,11,87,44,27,,26,,6,102,25,22,,170,181
2020-11-10,PR,46,46,310,4434,32545,10915,7996,112,6847,375,3749,33162,8170,7224,302,56312,59829,1,11,103,25,21,,22,2,14,96,18,34,1,161,187
